issue_d,addr_state,loan_amnt
2016-03,US.IN,16545925
2016-03,US.KS,7721475
2016-03,US.KY,8924800
2016-03,US.LA,11350275
2016-03,US.MA,21588875
2016-03,US.MD,22751125
2016-03,US.ME,3712975
2016-03,US.MI,24263000
2016-03,US.MN,17205075
2016-03,US.MO,15675300
2016-03,US.MS,5732625
2016-03,US.MT,2823000
2016-03,US.NC,27228050
2016-03,US.ND,2958075
2016-03,US.NE,4431950
2016-03,US.NH,4430950
2016-03,US.NJ,34940800
2016-03,US.NM,5615600
2016-03,US.NV,12526625
2016-03,US.NY,74993625
2016-03,US.OH,31795250
2016-03,US.OK,10167275
2016-03,US.OR,9881900
2016-03,US.PA,31110675
2016-03,US.RI,3460750
2016-03,US.SC,11599575
2016-03,US.SD,2370275
2016-03,US.TN,15141750
2016-03,US.TX,84705250
2016-03,US.UT,5980075
2016-03,US.VA,30259675
2016-03,US.VT,1777325
2016-03,US.WA,19549475
2016-03,US.WI,12519350
2016-03,US.WV,3323575
2016-03,US.WY,2426175
2016-04,US.AK,1622950
2016-04,US.AL,6088375
2016-04,US.AR,4271950
2016-04,US.AZ,12001450
2016-04,US.CA,73156250
2016-04,US.CO,10712050
2016-04,US.CT,8139625
2016-04,US.DC,1180475
2016-04,US.DE,1368450
2016-04,US.FL,34892300
2016-04,US.GA,19097175
2016-04,US.HI,2394250
2016-04,US.ID,2045375
2016-04,US.IL,21939250
2016-04,US.IN,8991950
2016-04,US.KS,4011675
2016-04,US.KY,5071600
2016-04,US.LA,6289175
2016-04,US.MA,12540450
2016-04,US.MD,13472375
2016-04,US.ME,1660775
2016-04,US.MI,14063800
2016-04,US.MN,9411050
2016-04,US.MO,8405050
2016-04,US.MS,3607600
2016-04,US.MT,1439450
2016-04,US.NC,15155775
2016-04,US.ND,1654775
2016-04,US.NE,2573800
2016-04,US.NH,2464250
2016-04,US.NJ,20288250
2016-04,US.NM,2812300
2016-04,US.NV,6650850
2016-04,US.NY,44828375
2016-04,US.OH,17883275
2016-04,US.OK,4530525
2016-04,US.OR,5751850
2016-04,US.PA,17933875
2016-04,US.RI,1993150
2016-04,US.SC,6953600
2016-04,US.SD,996300
2016-04,US.TN,8940225
2016-04,US.TX,46201575
2016-04,US.UT,3795050
2016-04,US.VA,15814700
2016-04,US.VT,1242400
2016-04,US.WA,10982125
2016-04,US.WI,6954200
2016-04,US.WV,1867750
2016-04,US.WY,1134425
2016-05,US.AK,1018650
2016-05,US.AL,5164125
2016-05,US.AR,2764125
2016-05,US.AZ,10019925
2016-05,US.CA,55124675
2016-05,US.CO,8259450
2016-05,US.CT,6574325
2016-05,US.DC,734275
2016-05,US.DE,1150250
2016-05,US.FL,30254400
2016-05,US.GA,15012025
2016-05,US.HI,1658200
2016-05,US.ID,1437300
2016-05,US.IL,18155300
2016-05,US.IN,7641875
2016-05,US.KS,3307775
2016-05,US.KY,3831475
2016-05,US.LA,4942300
2016-05,US.MA,9421625
2016-05,US.MD,9657250
2016-05,US.ME,1411500
2016-05,US.MI,11518125
2016-05,US.MN,7388800
2016-05,US.MO,6245575
2016-05,US.MS,2513850
2016-05,US.MT,943775
2016-05,US.NC,11638975
2016-05,US.ND,1020625
2016-05,US.NE,2266900
2016-05,US.NH,2111100
2016-05,US.NJ,15504750
2016-05,US.NM,1903650
2016-05,US.NV,5584300
2016-05,US.NY,32290825
2016-05,US.OH,14616675
2016-05,US.OK,3950125
2016-05,US.OR,4436575
2016-05,US.PA,13732725
2016-05,US.RI,1751625
2016-05,US.SC,5281275
2016-05,US.SD,973675
2016-05,US.TN,6815100
2016-05,US.TX,35947450
2016-05,US.UT,2711825
2016-05,US.VA,11733975
2016-05,US.VT,736425
2016-05,US.WA,8356425
2016-05,US.WI,5491900
2016-05,US.WV,1375775
2016-05,US.WY,1155225
2016-06,US.AK,1685650
2016-06,US.AL,5501450
2016-06,US.AR,3492725
2016-06,US.AZ,12287375
2016-06,US.CA,65477150
2016-06,US.CO,9358300
2016-06,US.CT,8650900
2016-06,US.DC,997025
2016-06,US.DE,1254575
2016-06,US.FL,34751075
2016-06,US.GA,17559400
2016-06,US.HI,2558900
2016-06,US.ID,1333625
2016-06,US.IL,21471200
2016-06,US.IN,8627100
2016-06,US.KS,4320925
2016-06,US.KY,4807900
2016-06,US.LA,5480275
2016-06,US.MA,12285200
2016-06,US.MD,12155300
2016-06,US.ME,1167800
2016-06,US.MI,11069325
2016-06,US.MN,8148375
2016-06,US.MO,7522475
2016-06,US.MS,2890925
2016-06,US.MT,1412600
2016-06,US.NC,13517850
2016-06,US.ND,1126050
2016-06,US.NE,2048450
2016-06,US.NH,2502100
2016-06,US.NJ,19810450
2016-06,US.NM,2334975
2016-06,US.NV,6573400
2016-06,US.NY,41365975
2016-06,US.OH,16656150
2016-06,US.OK,4169325
2016-06,US.OR,3820700
2016-06,US.PA,15177225
2016-06,US.RI,1833300
2016-06,US.SC,6102575
2016-06,US.SD,772250
2016-06,US.TN,7771800
2016-06,US.TX,40762725
2016-06,US.UT,3057775
2016-06,US.VA,14260275
2016-06,US.VT,955350
2016-06,US.WA,9705200
2016-06,US.WI,5929225
2016-06,US.WV,1146750
2016-06,US.WY,956425
2016-07,US.AK,1178000
2016-07,US.AL,5725450
2016-07,US.AR,3326050
2016-07,US.AZ,12080600
2016-07,US.CA,66425675
2016-07,US.CO,10404275
2016-07,US.CT,7693425
2016-07,US.DC,1311475
2016-07,US.DE,1249450
2016-07,US.FL,34813525
2016-07,US.GA,16850400
2016-07,US.HI,1951475
2016-07,US.ID,1508400
2016-07,US.IL,19851700
2016-07,US.IN,8635525
2016-07,US.KS,3882325
2016-07,US.KY,4691275
2016-07,US.LA,5531575
2016-07,US.MA,11270725
2016-07,US.MD,12281725
2016-07,US.ME,1154400
2016-07,US.MI,12424175
2016-07,US.MN,7946300
2016-07,US.MO,7575025
2016-07,US.MS,3279725
2016-07,US.MT,1083225
2016-07,US.NC,13714475
2016-07,US.ND,1103900
2016-07,US.NE,1954000
2016-07,US.NH,2376625
2016-07,US.NJ,19371250
2016-07,US.NM,2246125
2016-07,US.NV,6683925
2016-07,US.NY,40043700
2016-07,US.OH,16634700
2016-07,US.OK,4511550
2016-07,US.OR,4806075
2016-07,US.PA,16493275
2016-07,US.RI,2128725
2016-07,US.SC,6368425
2016-07,US.SD,861475
2016-07,US.TN,7274150
2016-07,US.TX,43732575
2016-07,US.UT,3013325
2016-07,US.VA,13655850
2016-07,US.VT,707575
2016-07,US.WA,9035800
2016-07,US.WI,6143475
2016-07,US.WV,67550
2016-07,US.WY,966475
2016-08,US.AK,1220875
2016-08,US.AL,6624850
2016-08,US.AR,3703750
2016-08,US.AZ,11300875
2016-08,US.CA,70473600
2016-08,US.CO,9571150
2016-08,US.CT,8813275
2016-08,US.DC,1284075
2016-08,US.DE,1591000
2016-08,US.FL,36819725
2016-08,US.GA,18030525
2016-08,US.HI,2574975
2016-08,US.ID,1316100
2016-08,US.IL,21775250
2016-08,US.IN,8520775
2016-08,US.KS,3484900
2016-08,US.KY,4116050
2016-08,US.LA,5189500
2016-08,US.MA,12780925
2016-08,US.MD,14292750
2016-08,US.ME,1563050
2016-08,US.MI,12755900
2016-08,US.MN,8543825
2016-08,US.MO,7724375
2016-08,US.MS,3270975
2016-08,US.MT,1412850
2016-08,US.NC,13922100
2016-08,US.ND,1118125
2016-08,US.NE,2085075
2016-08,US.NH,2361800
2016-08,US.NJ,20968775
2016-08,US.NM,2452825
2016-08,US.NV,7397850
2016-08,US.NY,46969650
2016-08,US.OH,15952975
2016-08,US.OK,3927625
2016-08,US.OR,4734225
2016-08,US.PA,17658275
2016-08,US.RI,2214775
2016-08,US.SC,5942300
2016-08,US.SD,806375
2016-08,US.TN,7683975
2016-08,US.TX,46708625
2016-08,US.UT,3130375
2016-08,US.VA,14733100
2016-08,US.VT,1031525
2016-08,US.WA,9295500
2016-08,US.WI,6237575
2016-08,US.WY,964325
2016-09,US.AK,887000
2016-09,US.AL,4142175
2016-09,US.AR,2863525
2016-09,US.AZ,9305750
2016-09,US.CA,57433000
2016-09,US.CO,7556675
2016-09,US.CT,7185150
2016-09,US.DC,1191600
2016-09,US.DE,1124550
2016-09,US.FL,28419425
2016-09,US.GA,14228725
2016-09,US.HI,2122600
2016-09,US.ID,1129650
2016-09,US.IL,16450425
2016-09,US.IN,6059450
2016-09,US.KS,3106250
2016-09,US.KY,2922425
2016-09,US.LA,4108575
2016-09,US.MA,9903875
2016-09,US.MD,10274475
2016-09,US.ME,1191150
2016-09,US.MI,10338250
2016-09,US.MN,5869600
2016-09,US.MO,5172975
2016-09,US.MS,2347725
2016-09,US.MT,739425
2016-09,US.NC,10410925
2016-09,US.ND,681175
2016-09,US.NE,1811200
2016-09,US.NH,1736025
2016-09,US.NJ,16554000
2016-09,US.NM,1553700
2016-09,US.NV,5195125
2016-09,US.NY,34594950
2016-09,US.OH,11726925
2016-09,US.OK,3574250
2016-09,US.OR,4293325
2016-09,US.PA,12881725
2016-09,US.RI,1731175
2016-09,US.SC,5036525
2016-09,US.SD,743575
2016-09,US.TN,6608700
2016-09,US.TX,36336500
2016-09,US.UT,2623375
2016-09,US.VA,11739200
2016-09,US.VT,680200
2016-09,US.WA,7326150
2016-09,US.WI,4732775
2016-09,US.WY,866475
2016-10,US.AK,1032625
2016-10,US.AL,4899275
2016-10,US.AR,3442825
2016-10,US.AZ,11459100
2016-10,US.CA,66304350
2016-10,US.CO,10512075
2016-10,US.CT,7080875
2016-10,US.DC,1370875
2016-10,US.DE,1265475
2016-10,US.FL,30083175
2016-10,US.GA,14916475
2016-10,US.HI,2121225
2016-10,US.ID,1120700
2016-10,US.IL,20216450
2016-10,US.IN,8329950
2016-10,US.KS,4061275
2016-10,US.KY,4713050
2016-10,US.LA,5447800
2016-10,US.MA,10347825
2016-10,US.MD,11401550
2016-10,US.ME,1319150
2016-10,US.MI,11984025
2016-10,US.MN,9327050
2016-10,US.MO,7150025
2016-10,US.MS,2983700
2016-10,US.MT,999775
2016-10,US.NC,11278275
2016-10,US.ND,1451425
2016-10,US.NE,2246175
2016-10,US.NH,2291550
2016-10,US.NJ,17249350
2016-10,US.NM,2357200
2016-10,US.NV,6601350
2016-10,US.NY,36309100
2016-10,US.OH,14668800
2016-10,US.OK,4533750
2016-10,US.OR,4546700
2016-10,US.PA,15541775
2016-10,US.RI,1795875
2016-10,US.SC,5488650
2016-10,US.SD,925450
2016-10,US.TN,7511000
2016-10,US.TX,43484000
2016-10,US.UT,2740375
2016-10,US.VA,11776725
2016-10,US.VT,1048025
2016-10,US.WA,9957025
2016-10,US.WI,5771450
2016-10,US.WY,1295975
2016-11,US.AK,998900
2016-11,US.AL,6461175
2016-11,US.AR,3801500
2016-11,US.AZ,11483675
2016-11,US.CA,65268100
2016-11,US.CO,9489850
2016-11,US.CT,7725425
2016-11,US.DC,1085775
2016-11,US.DE,1366275
2016-11,US.FL,36485200
2016-11,US.GA,16750925
2016-11,US.HI,2637700
2016-11,US.ID,1300625
2016-11,US.IL,20443150
2016-11,US.IN,8784950
2016-11,US.KS,3859550
2016-11,US.KY,4932850
2016-11,US.LA,5730700
2016-11,US.MA,11469475
2016-11,US.MD,12687750
2016-11,US.ME,1500500
2016-11,US.MI,13029375
2016-11,US.MN,8665250
2016-11,US.MO,7718400
2016-11,US.MS,3444125
2016-11,US.MT,1240975
2016-11,US.NC,13106300
2016-11,US.ND,1083075
2016-11,US.NE,2297225
2016-11,US.NH,2330075
2016-11,US.NJ,18022750
2016-11,US.NM,2443425
2016-11,US.NV,7266500
2016-11,US.NY,38785775
2016-11,US.OH,16522000
2016-11,US.OK,4022975
2016-11,US.OR,4392200
2016-11,US.PA,18322975
2016-11,US.RI,1740700
2016-11,US.SC,5963700
2016-11,US.SD,804575
2016-11,US.TN,8546875
2016-11,US.TX,43705725
2016-11,US.UT,3344275
2016-11,US.VA,15399625
2016-11,US.VT,814100
2016-11,US.WA,8296675
2016-11,US.WI,6077450
2016-11,US.WY,1039975
2016-12,US.AK,1337425
2016-12,US.AL,6258925
2016-12,US.AR,3579200
2016-12,US.AZ,11795375
2016-12,US.CA,69187050
2016-12,US.CO,11251500
2016-12,US.CT,8770750
2016-12,US.DC,1254450
2016-12,US.DE,1482150
2016-12,US.FL,39197500
2016-12,US.GA,17208900
2016-12,US.HI,3297575
2016-12,US.ID,1265900
2016-12,US.IL,21219800
2016-12,US.IN,8268775
2016-12,US.KS,3766975
2016-12,US.KY,4933125
2016-12,US.LA,5440675
2016-12,US.MA,12443350
2016-12,US.MD,13440825
2016-12,US.ME,1142950
2016-12,US.MI,12458000
2016-12,US.MN,8728050
2016-12,US.MO,7494500
2016-12,US.MS,3142575
2016-12,US.MT,1234075
2016-12,US.NC,14311075
2016-12,US.ND,823700
2016-12,US.NE,2454125
2016-12,US.NH,2315775
2016-12,US.NJ,20371450
2016-12,US.NM,2769300
2016-12,US.NV,7386025
2016-12,US.NY,40211075
2016-12,US.OH,15895900
2016-12,US.OK,4464925
2016-12,US.OR,5036600
2016-12,US.PA,15887150
2016-12,US.RI,2633700
2016-12,US.SC,6178650
2016-12,US.SD,854725
2016-12,US.TN,8241850
2016-12,US.TX,44010250
2016-12,US.UT,3750425
2016-12,US.VA,13494750
2016-12,US.VT,987825
2016-12,US.WA,9107475
2016-12,US.WI,6078025
2016-12,US.WY,1007625
2017-01,US.AK,1364400
2017-01,US.AL,4876075
2017-01,US.AR,3002775
2017-01,US.AZ,11403700
2017-01,US.CA,67108250
2017-01,US.CO,10828025
2017-01,US.CT,8129575
2017-01,US.DC,994850
2017-01,US.DE,1049600
2017-01,US.FL,29933075
2017-01,US.GA,14163475
2017-01,US.HI,2732050
2017-01,US.ID,1378975
2017-01,US.IL,20334350
2017-01,US.IN,7067500
2017-01,US.KS,3847800
2017-01,US.KY,3890800
2017-01,US.LA,5794650
2017-01,US.MA,11949550
2017-01,US.MD,12650975
2017-01,US.ME,1119725
2017-01,US.MI,11182050
2017-01,US.MN,8115975
2017-01,US.MO,7501950
2017-01,US.MS,2773175
2017-01,US.MT,914350
2017-01,US.NC,12898850
2017-01,US.ND,915375
2017-01,US.NE,2078375
2017-01,US.NH,2414100
2017-01,US.NJ,17370875
2017-01,US.NM,2388200
2017-01,US.NV,6341575
2017-01,US.NY,38974150
2017-01,US.OH,13619000
2017-01,US.OK,4517175
2017-01,US.OR,5168525
2017-01,US.PA,14511050
2017-01,US.RI,2042925
2017-01,US.SC,6464725
2017-01,US.SD,591625
2017-01,US.TN,6488375
2017-01,US.TX,44437250
2017-01,US.UT,2834500
2017-01,US.VA,13792375
2017-01,US.VT,960575
2017-01,US.WA,10614625
2017-01,US.WI,5817750
2017-01,US.WY,1051300
2017-02,US.AK,1023250
2017-02,US.AL,4941850
2017-02,US.AR,2516625
2017-02,US.AZ,8864725
2017-02,US.CA,60503975
2017-02,US.CO,8905975
2017-02,US.CT,6761825
2017-02,US.DC,1201150
2017-02,US.DE,1050275
2017-02,US.FL,28244525
2017-02,US.GA,12350675
2017-02,US.HI,2642675
2017-02,US.ID,952025
2017-02,US.IL,17198175
2017-02,US.IN,6342925
2017-02,US.KS,3061800
2017-02,US.KY,3542850
2017-02,US.LA,4383500
2017-02,US.MA,10177225
2017-02,US.MD,11473725
2017-02,US.ME,1347925
2017-02,US.MI,10562325
2017-02,US.MN,6980750
2017-02,US.MO,5975375
2017-02,US.MS,2736050
2017-02,US.MT,1136750
2017-02,US.NC,10422300
2017-02,US.ND,788475
2017-02,US.NE,1664225
2017-02,US.NH,2223875
2017-02,US.NJ,16422025
2017-02,US.NM,1724625
2017-02,US.NV,5536950
2017-02,US.NY,33916275
2017-02,US.OH,14062750
2017-02,US.OK,3805325
2017-02,US.OR,5209925
2017-02,US.PA,13414050
2017-02,US.RI,2028825
2017-02,US.SC,5114500
2017-02,US.SD,763800
2017-02,US.TN,6603250
2017-02,US.TX,36214850
2017-02,US.UT,2621350
2017-02,US.VA,13271900
2017-02,US.VT,989425
2017-02,US.WA,9462325
2017-02,US.WI,5275325
2017-02,US.WY,916200
2017-03,US.AK,1783550
2017-03,US.AL,6231200
2017-03,US.AR,3531025
2017-03,US.AZ,11251075
2017-03,US.CA,78991525
2017-03,US.CO,11495875
2017-03,US.CT,10533925
2017-03,US.DC,1338775
2017-03,US.DE,1861975
2017-03,US.FL,35747275
2017-03,US.GA,16956650
2017-03,US.HI,2942450
2017-03,US.ID,1502250
2017-03,US.IL,21232950
2017-03,US.IN,9126500
2017-03,US.KS,4309475
2017-03,US.KY,4883800
2017-03,US.LA,5420075
2017-03,US.MA,12282325
2017-03,US.MD,14125225
2017-03,US.ME,1924500
2017-03,US.MI,12932875
2017-03,US.MN,9363325
2017-03,US.MO,8301525
2017-03,US.MS,3480450
2017-03,US.MT,1440275
2017-03,US.NC,15278800
2017-03,US.ND,1437275
2017-03,US.NE,2227000
2017-03,US.NH,3225825
2017-03,US.NJ,21072500
2017-03,US.NM,2454825
2017-03,US.NV,7647525
2017-03,US.NY,47500975
2017-03,US.OH,16176400
2017-03,US.OK,4664250
2017-03,US.OR,7393050
2017-03,US.PA,19669575
2017-03,US.RI,2511000
2017-03,US.SC,6018250
2017-03,US.SD,982200
2017-03,US.TN,9037925
2017-03,US.TX,48186375
2017-03,US.UT,4121950
2017-03,US.VA,16407025
2017-03,US.VT,1264625
2017-03,US.WA,12480775
2017-03,US.WI,6466625
2017-03,US.WY,1021450
2017-04,US.AK,1334200
2017-04,US.AL,5119600
2017-04,US.AR,2595500
2017-04,US.AZ,9780600
2017-04,US.CA,58055125
2017-04,US.CO,8967825
2017-04,US.CT,6950100
2017-04,US.DC,1050150
2017-04,US.DE,1366350
2017-04,US.FL,32251500
2017-04,US.GA,14191350
2017-04,US.HI,2149850
2017-04,US.ID,1147200
2017-04,US.IL,19184900
2017-04,US.IN,7588550
2017-04,US.KS,3127850
2017-04,US.KY,3985650
2017-04,US.LA,4957600
2017-04,US.MA,10702825
2017-04,US.MD,11231250
2017-04,US.ME,999450
2017-04,US.MI,11384375
2017-04,US.MN,8215075
2017-04,US.MO,6396575
2017-04,US.MS,2560750
2017-04,US.MT,995350
2017-04,US.NC,12148550
2017-04,US.ND,929375
2017-04,US.NE,1909000
2017-04,US.NH,1870050
2017-04,US.NJ,16721175
2017-04,US.NM,2243325
2017-04,US.NV,6352575
2017-04,US.NY,34822675
2017-04,US.OH,14497675
2017-04,US.OK,3682250
2017-04,US.OR,5005650
2017-04,US.PA,14478600
2017-04,US.RI,2038425
2017-04,US.SC,5025275
2017-04,US.SD,732025
2017-04,US.TN,6653100
2017-04,US.TX,38262725
2017-04,US.UT,2620550
2017-04,US.VA,14057925
2017-04,US.VT,1044625
2017-04,US.WA,9916175
2017-04,US.WI,5618450
2017-04,US.WY,1011000
2017-05,US.AK,1819475
2017-05,US.AL,6259350
2017-05,US.AR,3485000
2017-05,US.AZ,13485175
2017-05,US.CA,70658150
2017-05,US.CO,11874425
2017-05,US.CT,9623250
2017-05,US.DC,1550325
2017-05,US.DE,1451800
2017-05,US.FL,37930300
2017-05,US.GA,18025775
2017-05,US.HI,2525175
2017-05,US.ID,1536425
2017-05,US.IL,22052975
2017-05,US.IN,10017875
2017-05,US.KS,4238325
2017-05,US.KY,5257125
2017-05,US.LA,5217875
2017-05,US.MA,14052375
2017-05,US.MD,15137250
2017-05,US.ME,1851225
2017-05,US.MI,13521975
2017-05,US.MN,9361925
2017-05,US.MO,8640150
2017-05,US.MS,3373125
2017-05,US.MT,1206625
2017-05,US.NC,15150300
2017-05,US.ND,1136875
2017-05,US.NE,2426650
2017-05,US.NH,2678625
2017-05,US.NJ,22508475
2017-05,US.NM,2523300
2017-05,US.NV,7718700
2017-05,US.NY,46056575
2017-05,US.OH,17829000
2017-05,US.OK,4865275
2017-05,US.OR,6040750
2017-05,US.PA,19346250
2017-05,US.RI,2314125
2017-05,US.SC,6299650
2017-05,US.SD,1106100
2017-05,US.TN,8420400
2017-05,US.TX,46388925
2017-05,US.UT,3584550
2017-05,US.VA,17499900
2017-05,US.VT,1163450
2017-05,US.WA,11635400
2017-05,US.WI,7692125
2017-05,US.WY,979925
2017-06,US.AK,1230575
2017-06,US.AL,5321125
2017-06,US.AR,3909450
2017-06,US.AZ,12628450
2017-06,US.CA,77990575
2017-06,US.CO,12196150
2017-06,US.CT,9736525
2017-06,US.DC,1195375
2017-06,US.DE,1504225
2017-06,US.FL,39460650
2017-06,US.GA,19176050
2017-06,US.HI,1968950
2017-06,US.ID,1471125
2017-06,US.IL,24429450
2017-06,US.IN,9681850
2017-06,US.KS,4352375
2017-06,US.KY,5115375
2017-06,US.LA,6710900
2017-06,US.MA,12737300
2017-06,US.MD,13820725
2017-06,US.ME,1228600
2017-06,US.MI,13292325
2017-06,US.MN,9419750
2017-06,US.MO,7709575
2017-06,US.MS,3008650
2017-06,US.MT,1456675
2017-06,US.NC,14352375
2017-06,US.ND,1159875
2017-06,US.NE,2498975
2017-06,US.NH,2799750
2017-06,US.NJ,21075750
2017-06,US.NM,2753325
2017-06,US.NV,7808000
2017-06,US.NY,45252700
2017-06,US.OH,17185525
2017-06,US.OK,5059750
2017-06,US.OR,5363275
2017-06,US.PA,18669600
2017-06,US.RI,1981525
2017-06,US.SC,7025025
2017-06,US.SD,923275
2017-06,US.TN,8432975
2017-06,US.TX,48713875
2017-06,US.UT,3314300
2017-06,US.VA,16424200
2017-06,US.VT,918925
2017-06,US.WA,10657875
2017-06,US.WI,6811125
2017-06,US.WY,1047800
2017-07,US.AK,1084350
2017-07,US.AL,6151900
2017-07,US.AR,4001775
2017-07,US.AZ,13592300
2017-07,US.CA,75685750
2017-07,US.CO,11557325
2017-07,US.CT,9869650
2017-07,US.DC,1434800
2017-07,US.DE,1781425
2017-07,US.FL,40469950
2017-07,US.GA,19279975
2017-07,US.HI,2573850
2017-07,US.ID,1660600
2017-07,US.IL,25095000
2017-07,US.IN,9423625
2017-07,US.KS,4889300
2017-07,US.KY,5346025
2017-07,US.LA,6024275
2017-07,US.MA,14442825
2017-07,US.MD,15104175
2017-07,US.ME,1633275
2017-07,US.MI,14206875
2017-07,US.MN,9723875
2017-07,US.MO,8830375
2017-07,US.MS,3369400
2017-07,US.MT,1461625
2017-07,US.NC,14379375
2017-07,US.ND,1447775
2017-07,US.NE,2236375
2017-07,US.NH,2930825
2017-07,US.NJ,21199500
2017-07,US.NM,2915675
2017-07,US.NV,7719400
2017-07,US.NY,49863225
2017-07,US.OH,17214250
2017-07,US.OK,4825425
2017-07,US.OR,5815325
2017-07,US.PA,18755100
2017-07,US.RI,2459125
2017-07,US.SC,6399000
2017-07,US.SD,1149025
2017-07,US.TN,8915800
2017-07,US.TX,51281650
2017-07,US.UT,2873225
2017-07,US.VA,17511425
2017-07,US.VT,1320025
2017-07,US.WA,10727900
2017-07,US.WI,7678975
2017-07,US.WY,1081225
2017-08,US.AK,1591275
2017-08,US.AL,7320325
2017-08,US.AR,4054525
2017-08,US.AZ,15204600
2017-08,US.CA,83529825
2017-08,US.CO,11962900
2017-08,US.CT,11184625
2017-08,US.DC,1662475
2017-08,US.DE,1515175
2017-08,US.FL,44893400
2017-08,US.GA,21385400
2017-08,US.HI,2525875
2017-08,US.ID,1573750
2017-08,US.IL,26547400
2017-08,US.IN,9837050
2017-08,US.KS,5565900
2017-08,US.KY,6088600
2017-08,US.LA,6955950
2017-08,US.MA,14144100
2017-08,US.MD,16167725
2017-08,US.ME,2134425
2017-08,US.MI,15742100
2017-08,US.MN,10115500
2017-08,US.MO,9168425
2017-08,US.MS,3422500
2017-08,US.MT,1437400
2017-08,US.NC,16216050
2017-08,US.ND,1313025
2017-08,US.NE,2885925
2017-08,US.NH,3458750
2017-08,US.NJ,25779300
2017-08,US.NM,2687725
2017-08,US.NV,8427325
2017-08,US.NY,53433800
2017-08,US.OH,18870125
2017-08,US.OK,5532750
2017-08,US.OR,6444525
2017-08,US.PA,21273900
2017-08,US.RI,2859350
2017-08,US.SC,8179075
2017-08,US.SD,973050
2017-08,US.TN,8970900
2017-08,US.TX,53065500
2017-08,US.UT,3641075
2017-08,US.VA,17959750
2017-08,US.VT,1393500
2017-08,US.WA,12482400
2017-08,US.WI,7731600
2017-08,US.WY,1098625
2017-09,US.AK,1303575
2017-09,US.AL,7673575
2017-09,US.AR,4540550
2017-09,US.AZ,13984925
2017-09,US.CA,85539750
2017-09,US.CO,12160050
2017-09,US.CT,9567725
2017-09,US.DC,1080775
2017-09,US.DE,1702200
2017-09,US.FL,35915575
2017-09,US.GA,19566275
2017-09,US.HI,2850000
2017-09,US.ID,1677300
2017-09,US.IL,27358075
2017-09,US.IN,10246825
2017-09,US.KS,4702425
2017-09,US.KY,6231825
2017-09,US.LA,6660575
2017-09,US.MA,13722700
2017-09,US.MD,15967850
2017-09,US.ME,2150075
2017-09,US.MI,15243625
2017-09,US.MN,10460225
2017-09,US.MO,8823675
2017-09,US.MS,4714450
2017-09,US.MT,1169450
2017-09,US.NC,17305400
2017-09,US.ND,1599150
2017-09,US.NE,2639950
2017-09,US.NH,3219475
2017-09,US.NJ,23540975
2017-09,US.NM,3488675
2017-09,US.NV,9114950
2017-09,US.NY,50960500
2017-09,US.OH,19043875
2017-09,US.OK,5580075
2017-09,US.OR,7023850
2017-09,US.PA,18273700
2017-09,US.RI,2471600
2017-09,US.SC,7375300
2017-09,US.SD,1000525
2017-09,US.TN,9667750
2017-09,US.TX,50673275
2017-09,US.UT,3350500
2017-09,US.VA,17259100
2017-09,US.VT,1180525
2017-09,US.WA,12629025
2017-09,US.WI,8006525
2017-09,US.WY,979475
2017-10,US.AK,1063825
2017-10,US.AL,6597650
2017-10,US.AR,4173575
2017-10,US.AZ,14762375
2017-10,US.CA,82254425
2017-10,US.CO,12933725
2017-10,US.CT,9320875
2017-10,US.DC,1292925
2017-10,US.DE,1757900
2017-10,US.FL,40899550
2017-10,US.GA,19269875
2017-10,US.HI,2928425
2017-10,US.ID,1407925
2017-10,US.IL,24789675
2017-10,US.IN,9859575
2017-10,US.KS,4945275
2017-10,US.KY,5276425
2017-10,US.LA,7183450
2017-10,US.MA,13042075
2017-10,US.MD,14858025
2017-10,US.ME,1903775
2017-10,US.MI,14510900
2017-10,US.MN,9811175
2017-10,US.MO,8753525
2017-10,US.MS,3281375
2017-10,US.MT,1356400
2017-10,US.NC,15741725
2017-10,US.ND,1605450
2017-10,US.NE,2574025
2017-10,US.NH,2601625
2017-10,US.NJ,22978850
2017-10,US.NM,2693125
2017-10,US.NV,7712650
2017-10,US.NY,47858425
2017-10,US.OH,17663225
2017-10,US.OK,4765275
2017-10,US.OR,6525375
2017-10,US.PA,19639675
2017-10,US.RI,2254750
2017-10,US.SC,6669675
2017-10,US.SD,885050
2017-10,US.TN,8378825
2017-10,US.TX,49186100
2017-10,US.UT,3856400
2017-10,US.VA,15793000
2017-10,US.VT,841950
2017-10,US.WA,10953575
2017-10,US.WI,7463675
2017-10,US.WY,944900
2017-11,US.AK,1772350
2017-11,US.AL,7118925
2017-11,US.AR,4272050
2017-11,US.AZ,14830125
2017-11,US.CA,91949025
2017-11,US.CO,13593400
2017-11,US.CT,11500575
2017-11,US.DC,1750800
2017-11,US.DE,1953200
2017-11,US.FL,48236375
2017-11,US.GA,21955925
2017-11,US.HI,3094650
2017-11,US.ID,2013725
2017-11,US.IL,27475475
2017-11,US.IN,11136250
2017-11,US.KS,5301775
2017-11,US.KY,5517000
2017-11,US.LA,6738925
2017-11,US.MA,14759125
2017-11,US.MD,15015325
2017-11,US.ME,1998850
2017-11,US.MI,16821175
2017-11,US.MN,10658475
2017-11,US.MO,10207775
2017-11,US.MS,4328725
2017-11,US.MT,1771975
2017-11,US.NC,16687125
2017-11,US.ND,1048675
